"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-iYVwqwtctWNLHxSY68M5xS","LegalEntity","SKS Elektron Broker LLC","有限会社SKS エレクトロン・ブローカー","","","Building 18, Block 2, Kosmonavtov Street, Moscow, 129301, Russia;Building 8, Domodedovo Airport Territory, Domodedovo District, Moscow, Oblast, 142015, Russia;Office 117, Letter Zh, 5th Verkhniy Lane, Industrial Zone Pamas, St. Petersburg, 194292, Russia;Office 301 Vnutriportovaya Street, Nakhodka, Primorsky, Region, 692941, Russia;Office 316, 3rd Floor, Sheremetyevo-2 Business Center, Khimki, Moscow Oblast, 141400, Russia;Office 415, Business Center Osipoff, 16, Tsvetochnaya Street, St. Petersburg, 196084, Russia.;Office 701 Lenina Avenue 61A, Yaroslavl, 150054, Russia;and Office 3.076, 3n1 Floor, Building 4, 37 Pulkovskoe Highway, St. Petersburg, 196210, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-ij4LuAboqqDDGcyaBc2LGG","LegalEntity","A. Lyulki Experimental-Design Bureau","A. Lyulki Experimental-Design Bureau Branch of UEC-UMPO;A. Lyulki OKB;FL A. Lyulki OKB;FL Ａ. リュリキ OKB;UEC-UMPO支部Ａ． リュリキ試験設計局;Ａ．リュリキ OKB;Ａ．リュリキ試験設計局","","","8 Kasatkin Street, Building 8, Moscow 129301, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-ikEG9gdkQ8hNvzrRQ8FZmC","LegalEntity","Joint Stock Company Production Complex Akhtub","JSC PK Akhtuba;OAO PK Akhtuba;公開株式会社 PK アフト ゥバ;株式会社 PK アフトゥバ;株式会社生産複合体アフトゥバ","","","17 Angarskaya Street, Volgograd, Volgogradskaya Oblast, 400081, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-ioM6HK56vz2A7UnF5dhyzS","LegalEntity","Advanced Research Foundation","FPI;Fond Perspektivnykh Issledovaniy;先進研究基金;有望研究基金","","","22 Berezhkovskaya Embankment, Building 3, Moscow, 121059, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-iuiwtBt3SDSNNihojFVpck","LegalEntity","Joint Stock Company Scientific Production Association Volna Plant","AO NPO Zavod Volna;AO Nauchno—Proizvodstvennoe Obedinenie Zavod Volna;JSC SPA Volna Plant;NPO Volna Plant;NPO Zavod Volna;Research and Production Association Volna Plant;Volna SPB;ヴォルナ SPB;学術生産公団ヴォ ルナ工場;株式会社 SPA ヴォルナ工場;株式会社学術生産団体ヴォルナ工場;研究生産団体ヴォルナ工場","","","Kirovsky Plant, 29–N Marshal Govorov Street, St. Petersburg, 198095, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-iyvjB2Ba2RvN7QZbT4okca","LegalEntity","Muller Markt LLC","LLC Müller Markt;Limited Liability Company Müller Markt;Müller Market LLC;Müller Markt;Müller Markt Limited Liability Company;OOO Myuller Markt;ミュラー･マルクト;ミュラー･マルクト有限会社;ミュラー･マーケット有限会社;ムラー･マルクト有限会社;有限会社ミュラ ー･マルクト;有限会社ミュラー･マルク ト","","","720005, Bishkek, Fatyanova Str., 43, Kyrgyzstan.;Bishkek, Leninsky District, 95, Kalyk Akieva Str., 3rd Floor, Kyrgyzstan","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-izJcsoM5TeBU5mTo7st38X","LegalEntity","GFK Logistic Asia LLC","有限会社GFKロジスティック・アジア","","","16A Navoi Street, Shaykhantakhur District, Tashkent, 100011, Uzbekistan.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-j2kRgqfcqRLUHinz72a7p5","LegalEntity","Concern Radio-Electronic Technologies, Joint Stock Company Rychag","Rychag;コンツェルン無線・電子テクノロジー、株式会社リチャグ;リチャグ","","","37 Lipatova Street, Kazan, Republic of Tatarstan, 420075, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-j3BFTCTVVuH5ZsjkTaMuAt","LegalEntity","Joint Stock Company Aramil Aviation Repair Plant","AARZ;株式会社アラミル航空修理工場","","","Garnizon Street, Aramil, Sysertsky Region, Sverdlovsk Oblast. 624000, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jCBHogZtpVVPHwmQRVADPp","LegalEntity","Ministry of Defence of the Russian Federation","Armed Forces of Russia;国防省（連邦軍及び場所を問わず全ての運用部隊を含む）","","","All address located in Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jHA2MqNhoMAmzxnRLQDqmf","LegalEntity","Closed Joint Stock Company Special Design Bureau","CJSC Special Design Bureau;ZAO SKB;ZAO Spetsialnoe Konstruktorskoe Byuro;非公開株式会社 SKB;非公開株式会社特別設計局","","","35 1905 Goda Street, Building 2404, Office 318, Perm, Perm Territory, 614014, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jLcvcAFxBd2aYNeqUvit3a","LegalEntity","Rosoboronexport OJSC (ROE)","公開株式会社ロスオボロンエクスポルト","","","Strada Strominka 27, Moscow, 107076 Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jMXdDccBR8VuHaMqPbnJF9","LegalEntity","Research Center Module","CJSC STC Module;NTTs Science and Technology Research Center Module;NTTs モジュール科学技術研究センター;モジュール研究センター;非公開株式会社 STCモジュール","","","3 8 Marta 4th Street, Moscow, Russia, 123557.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jNVQqPGY2zf2XUDSoozm2w","LegalEntity","State Scientific Center AO GNTs RF – FEI A.I. Leypunskiy Physico-Energy Institute","IPPE;Leypunsky Institute of Physics and Power Engineering;レイプンスキー物理学・電力工学センター;国立科学センター株式会社 GNTs RF – FEI A.I. レイプンスキー・フィスコ－・エネルギー・ センター","","","1 Bondarenko Square, Obninsk, Kaluga Oblast, Russia, 249020.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jPG8tPZDw8M8UAuxVsU6mk","LegalEntity","Russian Institute of Radio Navigation and Time","RIRT;ロシア無線航法・時刻研究所","","","120 Obukhovskoy Oborony, Prospekt (Avenue), Letter EC, St. Petersburg, 192012, Russia;19 Staraya Basmannaya Street, Building 12, Moscow, 105066, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jQZCNR6mcAcemxvAvpVPib","LegalEntity","Concern Radio-Electronic Technologies, Joint Stock Company Scientific Production Union for Radioelectronics named after V.I. Shimko","NPO Radioelectronics N.A. V.I. Shimko;コンツェルン無線・電子テクノロジー、株式会社 V.I.シムコ名称ラジオエレクトロニクス学 術生産公団;学術生産公団 V.I.シムコ名称ラジオエレクトロニクス","","","50 Journalists Street, Kazan, Republic of Tatarstan, 420029, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jRCtqFc5Urf6AJ8UFrvBvG","LegalEntity","Open Joint Stock Company 275 Aviation Repair Plant","275 ARZ;公開株式会社第275航空修理工場","","","141 Dzherzhinskogo Street, Krasnodar, Krasnodar Krai, 350051, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jSjCPAFc3rcg2JZe6zv6vT","LegalEntity","Joint Stock Company Voronezh Semiconductor Devices Factory Assembly","AO VZPP–S;AO Voronezhsky Zavod Poluprovodnikovykh Priborov-Sborka;JSC VZPP–S;株式会社 VZPP-S;株式会社ヴォロネジ半導体機器組立工場","","","119a Leninsky Avenue, Voronezh, Voronezh Oblast, 394007, Russia.;119a Leninsky Avenue, Voronezh, Voronezh Oblast, 394033, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jWLe9QJNGh37xgMmJwKHnp","LegalEntity","Public Joint Stock Company Voronezh Joint Stock Aircraft Company","VASO;公共株式会社ヴォロネジ航空機合弁会社","","","27 Tsiolkovsk Street, Vornezh, 394029, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jYQ8itscSqcu7DDKyKBgs8","LegalEntity","P.A. Voronin Lukhovitsky Aviation Plant, branch of RSK MiG","LAZ;RSK MiG支部、 P.A.ヴォローニン名称ルホヴィツィ航空工場","","","Lukhovitsy District, Moscow Region, 140500, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jYvYQ4D3xNTB2zRn7FiqFt","LegalEntity","Joint Stock Company Eastern Shipyard","AO Vostochnaya Verf;AO V–VERF;JSC Eastern Wharf;JSC Vladivostok Shipyard;Vladivostok Shipbuilding Plant;ウラジオストク造船所;株式 会社イースタン・ワーフ;株式会社 V-VERF;株式会社ウラジオストク造船所;株式会社ヴォストーチナヤ・ヴェルフ;株式会社東方造船所","","","1 Geroyev Tikhookeantsev Street, Vladivostok, Primorsky Territory, 690017, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jeoCiBCXse7mLVu8v6eyWS","LegalEntity","Joint Stock Company Central Research Institute of Automation and Hydraulics","AO TsNIIAG;AO Tsentralny Nauchno-Issledovatelski Institut Avtomatiki I Gidravliki;CNIIAG;Central Scientific Research Institute of Automation and Hydraulics;Federal Research and Production Center Central Research Institute of Automation;JSC Central Scientific Research Institute of Automation and Hydraulics;TsNIIAG;株式会社TsNIIAG;株式会社自動操作油圧技術中央科学研究所;自動操作油圧技術中央 科学研究所;連邦学術生産センター自動操作油圧中央科学研究所","","","5 Sovetskoy Armii Street, Moscow, 127018, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jfrH4ETpD8SHfMk6KQqKjD","LegalEntity","Joint Stock Company North Western Regional Center of Almaz Antey Concern Obukhovsky Plant","AO GOZ;AO Severo-Zapadny Regionalny Tsentr Kontserna VKO Almaz-Antei Obukhovsky Zavod;JSC GOZ Obukhov Plant;JSC Obukhovskiy Zavod;JSC SOP Obukhovskiy Plant;株式会社 GOZ;株式会社 GOZ オブホフ工場;株式会社アルマズ・アンティ・コンツェルン北西部地域センター・オブホウスキー工場;株式会社オブホウスキー工場及 び株式会社SOPオブホウスキー工場;株式会社航空宇宙防衛アルマズ・アンティ・コンツェルン北西部地域セ ンター・オブホウスキー工場","","","120 Obukhovskoy Oborony Avenue, Building 19, Premises 1–N #708, Saint Petersburg, 190012, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jkYesqzTZPmG9oZ6nbswZ5","LegalEntity","OOO Albatross","Albatross LLC;OOO Albatros;有限会社アルバトロス","","","Sh-1 St., Building 4/1 First Floor, SEZ Alabuga, Yelabuga, Tatarstan, Russia;Sh-1 St., Building 8/1, SEZ Alabuga, Yelabuga, Tatarstan, 423601, Russia;and, Bldg. 34 St. Mykluho-Maklay, Moscow, 117229, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jpaFT4RfaPNpFPB6pkG5Wf","LegalEntity","Tactical Missile Corporation, Zvezda-Strela Limited Liability Company","Star Arrow;Zvezda-Arrow Corporation;スター・アロ ー;ズヴェズダ・アロー・コーポレーション;戦術ミサイル兵器コーポレーション、有限会社ズヴェズダ・ストレラ","","","3 Taganrog Severnaya Square, Rostov Region, 347928, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jqXHr8jsSFcyJZjkP7Jmvd","LegalEntity","United Shipbuilding Corporation","OJSC United Shipbuilding Corporation;OSK OAO;OSK 公開株式 会社;Obedinennaya Sudostroitelnaya Korporatsiya OAO;United Shipbuilding Corporation Joint Stock Company;公開株式会社統一造船会社;株式会社統一造船会社;統一造船会社","","","11, Bolshaya Tatarskaya Str., Bld.В, Moscow, 115184, Russia.;11, Sadovaya-Kudrinskaya str., Moscow, 123242, Russia;90, Marata ul., St. Petersburg, 191119, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jqireKVawqSa25uAqNEQNd","LegalEntity","Ineko LLC","OOO Ineko;有限会社Ineko","","","9Melitopolskaya ul., Str. 3, Moscow, Russia.;Building 41, 3 Zheleznodorozhniy Lane, Dmitrov, Moscow, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jtnMzUT2iEQPVVvb4W29WJ","LegalEntity","Open Joint Stock Company Degtyaryov Plant","Degtyaryov Factory;OAO Zavod imeni V.A. Degtyareva;OAO ZiD;OJSC ZiD;V.A. Degtyarev Plant;V.A.デグチャリョフ工場;デグチャリョフ工場;公開株式 会社ジド;公開株式会社 V.A.デグチャリョフ工場;公開株式会社デグチャリョフ工場","","","4 Truda Street, Kovrov, Vladimir Oblast, 601900, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-jwaS6fDuK2uzvRrsDRwkfo","LegalEntity","Tactical Missile Corporation, Joint Stock Company Concern Granit-Electron","戦術ミサイル兵器コーポレーション､株式会社コンツェルン・グラニット・エレクトロン","","","3 Gospitalnaya St., St. Petersburg, 191014, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k2PtdJ7WpgT58wpzM55tXZ","LegalEntity","Tactical Missile Corporation, AO TMKB “Soyuz”","Aktsionernoe Obshchestvo Turaevskoe Mashinostroitelnoe Konstruktorskoe Byuro;JSC Turaevskoe Machine-Building Design Bureau “Soyuz”;Soyuz PAO;Turaevskoe MKB “Soyuz”;トゥラエヴォ MKB 「ソユーズ」;公共株式会社「ソユー ズ」;戦術ミサイル兵器コーポレーション、株式会社 TMKB「ソユーズ」;株式会社トゥラエヴォ機械建築設計局「ソユーズ」;株式会社トゥラエヴォ機械製造設計局「ソユーズ」","","","10 Turaevo I.Z., Lytkarino City, Moscow Region, 140080, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k3TZ35fUQe2MESihtskPs5","LegalEntity","All-Russian Scientific-Research Institute Etalon JSC","VNII Etalon JSC;全ロシア科学研究所株式会社エタロン;株式会社 VNIIエタロン","","","19/1 1st Yamskogo Polya St., Moscow, 125124, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k4BZvi9DHBpUWee3bS7mZ8","LegalEntity","R.Ye. Alekseyev Central Design Bureau for Hydrofoil Ships","JSC Alexeev’s Hydrofoil Design Bureau;OAO Tsentralnoye Konstructorskoye byuro po sudam na podvodnqkh krylyakh imeni R.E. Alekseyeva;公開株式会社Ｒ．Ｅ．アレクセーエフ名 称水中翼船中央設計局;株式会社アレクセーエフ水中翼船設計局;Ｒ．Ｅ．アレクセーエフ水中翼船中央設計局","","","5 Alekseeva Street, Kuznetsovo Village, Chkalovskiy District, Nizhny Novgorod Oblast, Russia, 606549;51 Svobody Street, Nizhnyy Novgorod, Russia, 603003;and, 29 Alpiyskiy Line, St. Petersburg, Russia, 192286.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k4U7iFiMi7vNw98Mmy2k4F","LegalEntity","Joint Stock Company Information Satellite Systems Named After Academician M.F. Reshetnev","AO ISS;AO ISS im. M.F. Reshetnyova;AO Informatsionnye Sputnikovye Systemy imeni Akademika M.F. Reshetnyova;ISS Reshetnev;ISS-Reshetnev Company;ISSレシェトネフ;ISSレシェトネフ社;JSC Academician M.F. Reshetnev Information Satellite Systems;JSC ISS Reshetnev;Reshetnev Company;レシェトネフ社;株式会社 ISS;株式会社 ISSレシェト ネフ;株式会社 M.F. レシェトネフ情報衛星システム;株式会社M.F. レ シェトネフ名称ISS;株式会社M.F. レシェトネフ名称情報衛星システム","","","52 Lenina Street, Zheleznogorsk, Krasnoyarsk Territory, 662972, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k4ZTZmmyDcMWnWzgJMx4dJ","LegalEntity","Success Aviation Services FZC","Success Aviation;Success Aviation FZC;Success Aviation Services;サクセス・アビエーショ ン;サクセス・アビエーション FZC;サクセス・アビエーション・サー ビス;サクセス・アビエーション・サービス FZC","","","608, The Apricot Tower, Dubai Silicon Oasis, Dubai, United Arab Emirates;Building L1, Sharjah International Airport, Sharjah, United Arab Emirates.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k4cbK6qKZhR9xKtEdWkNHL","LegalEntity","Joint Stock Company Concern Central Institute for Scientific Research Elektropribor","AO Kontsern TsNII Elektropribor;AO Kontsern Tsentralny Nauchno-Issledovatelski Institute Elektropribor;CNII Elektropribor;CNIIエレクトロプリボール;Concern CSRI Elektropribor JSC;Elektropribor SBP;JSC Central Research Institute Concern Elektropribor;SOPSERP CSRI Elektropribor JSC;エレクトロプリボール SBP;株式会社 SOPSERP CSRIエレクトロプリボール;株式会社コンツェルン CSRI エレ クトロプリボール;株式会社コンツェルン TsNIIエレクトロプリボール;株式会社コンツェルン中央科学研究所エレクトロプリボール;株式会社中央研究所コンツェルン・エレクト ロプリボール","","","30 Malaya Posadskaya Street, Saint Petersburg, 197046, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k5ypJEAASCL4DAYzbiQ2kM","LegalEntity","Joint Stock Company Production Association Ural Optical and Mechanical Plant Named After E.S. Yalamov","AO Proizvodsvennoe Obedinenie Uralskii Opitko-Mekhanicheskii Zavod;JSC PA UOMP;JSC PO UOMZ;Ural Optical and Mechanical Plant;ウラル光学機械工場;株式会社E.S.ヤラモフ名称生産団体ウラル光学機械工場;株式会社生産団体 UOMP;株式会社生産団体 UOMZ;株式会社生産団体ウラル光 学機械工場","","","33B Vostochnaya Street, Yekaterinburg, Sverdlovsk Oblast, 620100, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-k8ttgXbVvVQpSZzjKLWRhw","LegalEntity","Alagir Resistor Factory","Alagirsky Resistor Factory;アラギルスキー抵抗器工場;アラギル抵抗器工場","","","202 L. Tolstogo Street, Alagir, Alagirsky District, Severnaya Ossetia-Alania Republic, 363240, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-kB3TN6LvyyinVt3YWsoi2R","LegalEntity","Scientific Production Company Optolin","LLC RPC Optolink;Limited Liability Company Research and Production Company Optolink;NPK Optolink LLC;OOO NPK Optolink;Optolink RPC LLC;SPC Optolink;SPC オプトリンク;有限会社 NPK オプ トリンク;有限会社 RPCオプトリンク;有限会社研究製造会社オプトリンク;科学製造会社オプトリンク","","","6A Sosnovaya Alley, Building 5, Zelenograd, Moscow, 124489, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-kE9cDvAwNBqVmEhJkB5nQL","LegalEntity","Joint Stock Company Research and Development Enterprise Prote","JSC NVP Protek;株式会社 NVPプロテク;株式会社研究開発企業プロテク","","","6 Basic St., Voronezh, 394028, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-kF79iRj8ZjErayAnZkU9y3","LegalEntity","2566 Radioelectronic Armament Repair Plant JSC","JSC 2566 ZRREV;株式会社 2566 ZRREV;株式会社第2566 無線電子装備品修理工場","","","54 Gagarina str., Borisov, Minsk Region, 222511, Belarus","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるベラルーシ共和国の団体（令和四年外務省告示第百四号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-kG2wj4VNoDdW456W3QGVuh","LegalEntity","Design Bureau of Chemical Machine Building KBKhM","A.M. Isayev Chemical Engineering Design Bureau;A.M.イサエフ名称化学工学設計局;KB KhimMash;化学機械製造設計局 KBKhM","","","12 Bogomolova St., Podlipki, Korolyev, Moscow oblast, 141070, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
